bssid,ssid,lat,lon,obs_count,last_seen,sqlite_filename
62:E6:F0:01:B8:4E,myChevrolet b84e,42.9836758320511,-83.74993019381208,1,2024-04-13 22:05:17+00,s22.sqlite
32:83:98:9D:AE:AB,Sengled_Wi-Fi Bulb_AEAB,43.01085262497408,-83.66749612832588,1,2024-04-27 22:57:54+00,s22.sqlite
62:E6:F0:01:C1:A2,Leahs wifi,43.023615,-83.696695,1,2024-05-31 17:25:09+00,s22.sqlite
62:E6:F0:16:FA:1E,Shelby Wifi,43.023413329972826,-83.696875,1,2025-08-12 11:48:55+00,g63.sqlite
5A:E4:03:CE:62:38,myChevrolet 6238,43.022800064657616,-83.69735025212383,1,2024-10-08 21:27:18+00,j24.sqlite
5A:E4:03:7D:91:B1,myChevrolet 91B1,43.02344131641942,-83.69681828419837,1,2025-01-28 04:44:52+00,j24.sqlite
5A:E4:03:44:11:09,myChevrolet 1109,42.968304933295926,-83.6723712270365,1,2024-03-24 22:48:41+00,s22.sqlite
5A:E4:03:3D:7B:D2,myChevrolet 7BD2,43.02339833333334,-83.69682833333333,1,2024-05-29 16:49:53+00,s22.sqlite
62:E6:F0:19:75:AE,crystals car,43.00803315038117,-83.68586991108977,1,2024-04-27 20:14:32+00,s22.sqlite
5A:E4:03:19:D6:F6,myGMC d6f6,42.9887873150164,-83.74059050271062,1,2024-04-13 20:21:25+00,s22.sqlite
5A:E4:03:03:9E:BB,myChevrolet 9EBB,43.02338499927116,-83.69687332623889,1,2024-04-20 15:24:37+00,s22.sqlite
58:32:77:94:56:D2,Verizon-RC400L-D2,43.02347499999999,-83.69682832862186,1,2024-04-05 16:30:08+00,s22.sqlite
62:E6:F0:31:C3:5B,LannysYukon,42.973790951910935,-83.67264443319785,1,2024-03-24 22:55:07+00,s22.sqlite
22:AD:56:A8:09:97,Hotspot0997,42.98814837716809,-83.73632654727119,1,2024-04-27 20:18:06+00,s22.sqlite
54:07:7D:B9:16:D1,NETGEAR49,42.94365523892889,-83.75556636630743,1,2025-01-28 23:35:55+00,j24.sqlite
48:5B:39:E7:14:22,st_wireless,42.96923721532669,-83.67208787886129,1,2024-03-24 22:54:37+00,s22.sqlite
62:E6:F0:3A:B2:94,kdixon,43.02352832417553,-83.69674999599175,1,2024-04-26 08:23:28+00,s22.sqlite
46:E4:EE:72:4C:FC,AmbiiShit,43.023460001569525,-83.69681167453376,1,2024-04-27 01:37:55+00,s22.sqlite
32:B4:B8:E3:BC:F1,My VW 0432,43.02343586577577,-83.69683653652714,1,2025-01-25 07:56:01+00,j24.sqlite
4A:BD:CE:62:96:D6,The Moms Bride,42.966921732195246,-83.67185997126643,1,2024-03-24 22:50:32+00,s22.sqlite
4A:BD:CE:EA:4D:39,Rhoades wireless,42.965503673654325,-83.67164063357161,1,2024-03-24 22:54:07+00,s22.sqlite
42:75:C3:CA:A2:CE,Loloflower,43.01506456496096,-83.68978114046466,1,2024-04-27 23:00:36+00,s22.sqlite
4A:CA:A6:16:BC:FD,Grandmom4,43.023446671019,-83.69681,1,2025-06-25 20:53:58+00,g63.sqlite
42:75:C3:38:9B:81,Colleen,42.94897776985005,-83.77119336829675,1,2025-01-28 23:37:47+00,j24.sqlite
4C:12:65:54:87:C0,theKadie,43.01551912640938,-83.6889084393807,1,2024-04-27 23:00:58+00,s22.sqlite
4C:22:F3:6C:83:B3,Verizon_3DL6NP,42.97855366846432,-83.76527602199693,1,2025-01-28 23:43:34+00,j24.sqlite
4C:23:1A:82:F0:96,yrneh09,42.97379939837019,-83.68525601504142,1,2024-03-24 22:38:54+00,s22.sqlite
3E:2D:9E:9D:56:09,TheNias,43.03048288723945,-83.69345726812523,1,2024-10-10 22:11:59+00,j24.sqlite
78:F2:9E:0B:77:78,MedMed,43.01654866823569,-83.6864263377579,1,2024-03-25 18:16:12+00,s22.sqlite
50:FD:D5:51:B8:1A,Samsung Dryer_E50AJTDR145F,43.02162778951056,-83.69696451925732,1,2024-04-04 21:57:51+00,s22.sqlite
52:26:EF:B3:46:53,My VW 6428,43.02344,-83.696755,1,2024-04-26 23:41:43+00,s22.sqlite
52:9E:60:8D:2C:FA,BUICK8768,43.02343132360662,-83.69678619622096,1,2025-01-27 03:07:02+00,j24.sqlite
32:C3:D9:4E:5F:09,DIRECT-uQ-Mo Chap,43.02355537141552,-83.69676867190569,1,2024-04-25 14:32:26+00,s22.sqlite
62:E6:F0:4D:47:11,myChevrolet 4711,43.02339847748967,-83.69645099616135,1,2024-03-25 18:38:04+00,s22.sqlite
3A:2D:1A:F9:86:18,HD67,43.023491666666665,-83.69685166666667,1,2024-05-31 13:28:37+00,s22.sqlite
62:E6:F0:4D:81:7F,myChevrolet 817f,42.9805100092319,-83.76134330613445,1,2024-04-27 21:50:26+00,s22.sqlite
2C:C5:D3:22:92:98,MTA-Internal,43.01312803974753,-83.65204466479331,1,2024-04-27 22:56:58+00,s22.sqlite
2A:F7:B0:67:88:0C,Stratus_C7,43.02341852987667,-83.69695005060782,1,2024-10-06 22:29:27+00,j24.sqlite
2A:AB:9E:19:59:58,Samsung Galaxy Note7 2652,43.01579377440194,-83.68726533950316,1,2024-10-02 17:29:01+00,j24.sqlite
32:CD:A7:1F:89:E7,DIRECT-r3B1265dfw Mono MFP,43.02412062905977,-83.69379576479271,1,2024-04-08 22:23:06+00,s22.sqlite
62:E6:F0:58:A9:A3,myChevrolet A9,42.98716351103841,-83.74448226170706,1,2024-04-27 20:20:04+00,s22.sqlite
54:B2:03:59:A9:F8,CBCI-CD48-2.4,42.97747259767864,-83.76768010804412,1,2025-01-28 23:45:12+00,j24.sqlite
54:B2:03:60:A3:78,CBCI-B621-2.4,43.01422811899082,-83.68579596322752,1,2024-10-02 17:35:31+00,j24.sqlite
54:B2:03:A5:FD:B8,CBCI-C940-2.4,43.01392644944266,-83.6889513991816,1,2024-03-24 23:01:12+00,s22.sqlite
32:E1:C1:16:A3:A3,GMC5194,43.023430000000005,-83.69682832818268,1,2025-08-12 13:20:45+00,g63.sqlite
2A:03:EB:F8:BE:95,myGMC1869,43.023293333333335,-83.69680833333332,1,2024-05-27 22:12:18+00,s22.sqlite
58:20:B1:5E:D9:D3,HP-Print-D3-Officejet Pro 8610,42.97040279261277,-83.67223269068057,1,2024-03-24 22:54:45+00,s22.sqlite
58:32:77:A6:9B:5A,RC555L-0163,43.023575,-83.69673499999999,1,2024-04-26 19:19:35+00,s22.sqlite
02:24:A5:40:2E:72,2500hd,43.00412881384453,-83.69121907303067,1,2024-03-31 21:42:39+00,s22.sqlite
58:96:30:41:48:E0,Rumors-Guest,42.96713687159223,-83.67184969974555,1,2024-03-24 22:54:22+00,s22.sqlite
78:F2:9E:45:CC:28,CBCI-D0F4-2.4,42.97441207586633,-83.77181056770907,1,2025-01-28 23:40:23+00,j24.sqlite
2A:03:EB:EF:5C:E7,myChevrolet4530,43.02345878206126,-83.69679466224511,1,2025-01-26 20:12:28+00,j24.sqlite
58:D9:D5:85:DC:31,RKRX_EXT,42.959691184345374,-83.77151252328082,1,2025-01-28 23:38:44+00,j24.sqlite
2A:03:EB:CE:78:8F,Myas Car,42.98929043658149,-83.71674501977778,1,2024-04-27 22:52:50+00,s22.sqlite
5A:16:D7:29:07:22,walleye1,43.02347499999999,-83.69667333333334,1,2024-06-01 20:58:00+00,s22.sqlite
78:F2:9E:55:DA:98,CBCI-5FA2-2.4,42.97441207586633,-83.77181056770907,1,2025-01-28 23:40:23+00,j24.sqlite
5A:16:D7:A8:27:52,Keris baby,43.023435,-83.69680666666666,1,2024-05-27 21:58:18+00,s22.sqlite
5A:16:D7:A8:6E:9F,Beauty Queen,43.02368333333334,-83.69326833333335,1,2024-06-03 18:33:40+00,s22.sqlite
5A:16:D7:A9:01:70,Blazer1,43.030602969117766,-83.69373365925418,1,2024-10-10 20:41:11+00,j24.sqlite
5A:16:D7:A9:71:A9,myChevrolet,42.983649043284245,-83.74996193068966,1,2024-04-13 21:52:46+00,s22.sqlite
5A:16:D7:E5:96:F8,JWilkes,43.023232533848784,-83.69340393686751,1,2024-04-10 15:05:45+00,s22.sqlite
5A:BE:B4:1E:3A:79,Yer a wifi harry,43.023919999621945,-83.69188167869187,1,2024-04-06 21:20:10+00,s22.sqlite
2A:03:EB:84:38:ED,jzc2vs,43.023659958829285,-83.69695316912083,1,2024-03-20 00:02:59+00,s22.sqlite
5A:E4:03:0E:30:95,myChevrolet 3095,43.02347971719444,-83.69681821602475,1,2024-04-10 17:14:31+00,s22.sqlite
62:E6:F0:7E:46:6B,myChevrolet 466B,43.02345833333334,-83.696905,1,2024-05-29 17:00:02+00,s22.sqlite
2A:03:EB:67:78:4D,alison gc,43.02347815086457,-83.69684678348986,1,2024-04-20 15:28:45+00,s22.sqlite
5A:E4:03:1E:DA:66,myChevrolet DA66,43.01891284614095,-83.69159970928814,1,2024-04-10 14:40:50+00,s22.sqlite
2A:03:EB:1D:D8:06,chevy1020,43.023575,-83.69660999999999,1,2024-05-31 17:37:59+00,s22.sqlite
22:AD:56:AE:2F:B1,garcia150,43.02363333333333,-83.69652833333333,1,2024-05-29 17:47:44+00,s22.sqlite
00:19:9D:FF:85:DC,VIZIOCastDisplay4731,43.01518547002984,-83.68945624922873,1,2024-04-13 22:17:45+00,s22.sqlite
5A:E4:03:3B:86:57,myChevrolet 8657,43.02340535672996,-83.69685875007904,1,2025-01-27 03:38:49+00,j24.sqlite
5A:E4:03:3B:96:D7,myChevrolet 96D7,43.023516666666666,-83.69679166666668,1,2024-05-31 18:21:08+00,s22.sqlite
5A:E4:03:3B:E2:8C,myChevrolet e28c,43.02344566729363,-83.6968005403891,1,2025-01-26 19:04:38+00,j24.sqlite
28:A3:31:E2:BD:F0,MMC606,43.02344510253235,-83.69683633936454,1,2025-01-25 09:04:17+00,j24.sqlite
5A:E4:03:3E:94:95,myChevrolet 9495,43.035843176736726,-83.6921158984683,1,2024-10-10 21:21:00+00,j24.sqlite
5A:E4:03:41:25:99,myChevrolet 2599,43.02330996286972,-83.69612905402334,1,2024-04-10 15:10:55+00,s22.sqlite
28:A3:31:1D:B3:B1,msamobile,43.02285908335981,-83.69679062197399,1,2025-01-29 00:22:33+00,j24.sqlite
24:94:CB:C4:80:21,Walker network ,43.032017272537146,-83.69347051206346,1,2024-10-10 22:09:58+00,j24.sqlite
5A:E4:03:77:CD:CB,myGMC CDCB,42.94530960512168,-83.77127927552827,1,2025-01-28 23:37:28+00,j24.sqlite
5A:E4:03:90:8A:5E,Scotts Chevy,42.9840955464173,-83.75108963587999,1,2024-04-13 22:07:42+00,s22.sqlite
5A:E4:03:90:F4:45,myChevrolet F445,42.9867333534992,-83.72554315191299,1,2024-04-13 20:18:35+00,s22.sqlite
28:A3:31:1D:B3:B0,1706,43.02320370395877,-83.6969032052478,1,2025-01-29 00:22:10+00,j24.sqlite
28:A3:31:0B:6D:D1,msamobile,43.023438918184326,-83.69683880899454,1,2025-01-26 20:06:51+00,j24.sqlite
5A:E4:03:A1:0E:C7,myGMC 0ec7,43.023595665113504,-83.6966999742077,1,2024-04-04 21:02:19+00,s22.sqlite
5A:E4:03:BC:50:68,myBuick 5068,43.023445580321585,-83.69679584781063,1,2024-10-08 16:02:02+00,j24.sqlite
5A:E4:03:BC:C5:6C,charles,43.02342042917946,-83.69677507045805,1,2024-05-26 16:11:46+00,s22.sqlite
28:80:88:56:03:46,Childress_2GEXT,43.01077950303892,-83.67006834025518,1,2024-04-27 22:58:01+00,s22.sqlite
5A:E4:03:CD:33:E8,myGMC 33E8,43.023581666666665,-83.69673499999999,1,2024-06-03 20:05:37+00,s22.sqlite
62:E6:F0:B7:E7:7D,Tanishas Truck,43.023342386258136,-83.6968921106822,1,2025-01-28 01:45:47+00,j24.sqlite
5A:E4:03:D1:86:40,justicewilliams1223,43.023428377007306,-83.69679871750874,1,2024-10-08 16:44:56+00,j24.sqlite
5A:E4:03:D1:8F:76,myGMC 8F76,43.02341332891207,-83.69675000000001,1,2025-08-12 14:34:04+00,g63.sqlite
5A:E4:03:D2:4A:25,myGMC 4a25,43.02347428764443,-83.69676848752336,1,2024-10-06 18:47:32+00,j24.sqlite
62:E6:F0:C4:FA:AB,KIMS KADDY,43.02366,-83.696705,1,2024-05-31 18:11:09+00,s22.sqlite
5A:E4:03:E4:54:E2,myBuick 54e2,43.02368166666667,-83.696635,1,2024-05-31 16:58:00+00,s22.sqlite
22:AD:56:9F:D8:BB,HotspotD8BB,42.98379470351982,-83.75120338686739,1,2024-04-13 22:07:21+00,s22.sqlite
5A:E4:03:EA:2B:83,Jones wifi,43.02351166874654,-83.69671000002543,1,2024-04-26 20:35:48+00,s22.sqlite
22:AD:56:45:B1:EE,HotspotB1EE,43.02319166666666,-83.69697666666667,1,2024-05-31 13:44:01+00,s22.sqlite
5A:E4:03:F3:B4:C3,myChevrolet b4c3,43.02359499999999,-83.69679666666667,1,2024-05-30 21:59:33+00,s22.sqlite
5A:E4:03:F8:02:3D,gary54,42.9804777712335,-83.76140491506143,1,2024-04-27 21:49:36+00,s22.sqlite
5A:E4:03:FA:89:F8,myChevrolet 89F8,43.02352166666666,-83.69673333333334,1,2024-05-31 18:21:59+00,s22.sqlite
22:AD:56:3D:6C:8A,Hotspot6C8A,42.98989255945342,-83.73795423241165,1,2024-04-27 20:18:42+00,s22.sqlite
24:D7:9C:C4:41:E1,SOMGUEST,43.01861100939905,-83.69141268763236,1,2024-04-10 14:53:26+00,s22.sqlite
22:AD:56:3A:38:EB,Hotspot38EB,43.02313486811089,-83.69661931465124,1,2024-04-10 15:27:31+00,s22.sqlite
22:AD:56:34:71:98,Hotspot7198,43.02347863489567,-83.69674346690077,1,2024-04-09 18:23:48+00,s22.sqlite
5C:5B:35:55:86:93,MSetup,43.018435,-83.69268666666667,1,2024-05-27 18:01:11+00,s22.sqlite
5C:5B:35:55:8A:23,MSetup,43.018435,-83.69268666666667,1,2024-05-27 18:01:11+00,s22.sqlite
36:1A:30:FC:5A:BA,Winston's Galaxy A32 5G,43.02347823376572,-83.69675667907691,1,2024-04-25 12:45:17+00,s22.sqlite
06:8D:DB:93:AF:29,Taco Bell WiFi,43.01084399537368,-83.65434975414973,1,2024-04-27 22:56:24+00,s22.sqlite
1E:9D:72:38:AF:52,lisa,43.02771564975691,-83.69344349423508,1,2024-10-10 22:15:34+00,j24.sqlite
78:F2:9E:78:A9:58,CBCI-DE2D-2.4,42.98329507977663,-83.75087052075618,1,2024-04-13 22:06:43+00,s22.sqlite
5C:5B:35:55:91:43,MSetup,43.01946231193301,-83.69198732261471,1,2024-04-10 14:58:01+00,s22.sqlite
5C:5B:35:55:95:63,MSetup,43.01818,-83.692155,1,2024-05-27 17:52:57+00,s22.sqlite
06:8D:DB:93:89:42,Taco Bell WiFi,43.01071164141944,-83.65520095183673,1,2024-04-27 22:56:11+00,s22.sqlite
00:26:B4:27:F7:84,SYNC_XP6A64VB,43.02345168827073,-83.6967933189793,1,2024-03-28 18:53:08+00,s22.sqlite
5C:5B:35:55:A7:33,MSetup,43.01804333333333,-83.69225,1,2024-05-27 17:53:25+00,s22.sqlite
7A:0B:34:3B:8B:03,iPhone,43.02357666666667,-83.69687166666667,1,2024-06-03 20:09:48+00,s22.sqlite
5C:5B:35:55:C2:03,MSetup,43.019085,-83.69331333333334,1,2024-05-27 18:02:09+00,s22.sqlite
5C:5B:35:55:CC:53,MSetup,43.01869102901803,-83.69459576312553,1,2024-03-31 19:12:15+00,s22.sqlite
5C:5B:35:6A:18:B2,red5,42.94638741842121,-83.72913718699829,1,2025-01-28 23:27:28+00,j24.sqlite
2A:03:EB:10:D1:48,My Chevrolet,43.02274297570479,-83.6964897079475,1,2024-11-10 00:39:45+00,j24.sqlite
1C:93:7C:21:DF:8C,babyface P,43.015226342425215,-83.68484295251251,1,2024-03-25 18:13:13+00,s22.sqlite
2A:03:EB:1E:0F:08,Hannahandjeffwifi,42.98665490255975,-83.72470265909904,1,2024-04-27 22:52:27+00,s22.sqlite
5C:8F:E0:91:9F:90,Mayunna,43.02401181935949,-83.69315307487626,1,2024-10-10 22:48:14+00,j24.sqlite
02:24:A5:2A:7F:13,myGMC7155,43.02341833333333,-83.69677500000002,1,2024-05-30 21:25:52+00,s22.sqlite
02:24:A5:24:BC:2F,myGMC4465,43.023877805314335,-83.69334355681528,1,2024-04-05 15:46:53+00,s22.sqlite
02:24:A5:16:A0:F7,myGMC3750,42.98311673689934,-83.75311630782238,1,2024-04-27 22:04:20+00,s22.sqlite
02:24:A5:16:4B:D1,myChevrolet1354,43.02341833333333,-83.696795,1,2024-05-31 13:05:26+00,s22.sqlite
8A:2A:A8:87:56:E6,FPD_Production,43.01095197443898,-83.68609396182059,1,2024-03-24 23:00:09+00,s22.sqlite
2A:03:EB:1E:1A:4E,Buick 22,43.023455,-83.69681999999999,1,2024-04-29 15:09:44+00,s22.sqlite
02:24:A5:06:D7:3D,Maxine,42.9773324025313,-83.76773613291749,1,2025-01-28 23:44:43+00,j24.sqlite
8A:5A:85:21:65:2F,pjbotz,43.023382221189685,-83.69683794588455,1,2025-01-26 19:46:50+00,j24.sqlite
8A:5A:85:37:4F:99,Tricey,43.02342166666667,-83.69681,1,2024-05-27 23:47:54+00,s22.sqlite
8A:5A:85:4B:FD:9F,myBuick,42.98052554578445,-83.76137491854013,1,2024-04-27 21:51:38+00,s22.sqlite
8A:5A:85:50:DB:5B,myChevrolet db5b,43.02341841382355,-83.69678351342645,1,2024-04-25 21:03:42+00,s22.sqlite
8A:5A:85:9E:6E:B2,myBuick,43.02351,-83.69677333333333,1,2024-05-27 23:02:17+00,s22.sqlite
7A:83:C2:7A:3B:22,Vendor Secured,43.01647565062258,-83.6865901816561,1,2024-03-25 18:16:27+00,s22.sqlite
8A:5A:85:BD:5E:12,Lucky2,42.9730600006031,-83.67269991128649,1,2024-03-24 22:46:27+00,s22.sqlite
8A:D5:9D:59:46:71,midnight,43.025933238235226,-83.69482339275793,1,2024-10-10 20:35:15+00,j24.sqlite
5C:B0:66:DF:D1:E9,EandM,42.98124959974748,-83.69913627328151,1,2024-03-24 22:34:01+00,s22.sqlite
00:F2:8B:9F:0F:E2,HNB-GUEST,43.014111158971495,-83.69107880589506,1,2024-04-24 17:52:49+00,s22.sqlite
5C:DF:89:69:D5:45,Mitel LAN,43.00783731040611,-83.68435079640518,1,2024-11-10 00:34:11+00,j24.sqlite
28:C2:DD:72:BF:64,GreatLakesMobile,43.02347833333333,-83.69689333333332,1,2024-05-31 13:28:59+00,s22.sqlite
5C:E3:0E:D9:DD:55,HOME-5007,43.0162939851456,-83.68762959922536,1,2024-10-02 17:27:59+00,j24.sqlite
64:05:E4:25:60:72,CarPlay_6072,43.004964546159584,-83.69001174537297,1,2024-04-27 22:54:20+00,s22.sqlite
00:CB:7A:34:8C:4C,MSUEComcast,43.02101361520184,-83.69265128546509,1,2024-04-10 14:28:02+00,s22.sqlite
00:92:A5:F3:E5:A8,NXP Micro AP,43.023370842994034,-83.69687619886373,1,2025-01-26 19:32:55+00,j24.sqlite
8C:76:3F:AA:63:27,DANNIE33,43.02484096158171,-83.69815972559009,1,2024-04-28 17:36:03+00,s22.sqlite
8E:53:E6:0E:A3:D8,myChevrolet A3D8,43.02347520670988,-83.69683592140774,1,2024-04-29 17:41:25+00,s22.sqlite
8E:53:E6:31:9B:EE,myChevrolet 9bee,43.02347588689016,-83.6968298180044,1,2024-04-09 18:33:37+00,s22.sqlite
8E:53:E6:31:CA:38,myChevrolet ca38,42.98146636448352,-83.75667245542407,1,2024-04-13 21:40:56+00,s22.sqlite
90:48:6C:13:98:2D,Ring Setup 2d,43.03570699976115,-83.692087037647,1,2024-10-10 22:05:38+00,j24.sqlite
64:67:72:8E:53:AE,ski,43.020063183007835,-83.69418999770845,1,2024-11-10 00:38:50+00,j24.sqlite
92:32:4B:88:19:B3,DIRECT-b3-HP M452 LaserJet,42.38354033951531,-83.02988409200601,1,2024-05-23 14:49:00+00,s22.sqlite
00:26:B4:72:E5:B8,SYNC_XT3AMW33,43.027638842046805,-83.69375005647217,1,2024-10-10 20:38:06+00,j24.sqlite
94:04:E3:29:E7:F4,Spacebar 1,42.966872927634455,-83.67180906915371,1,2024-03-24 22:54:20+00,s22.sqlite
94:04:E3:F2:06:7A,Flint_VMF,43.02345166666667,-83.69681,1,2024-06-01 14:44:30+00,s22.sqlite
12:E8:A7:A5:C3:7A,Twins3615,43.01684328775707,-83.68898841873876,1,2024-10-02 17:26:11+00,j24.sqlite
2A:03:EB:2A:DC:1E,t14web,42.98222114057267,-83.75598360569786,1,2024-04-27 20:21:14+00,s22.sqlite
94:64:24:7F:BC:A2,M4m786iA,42.9730954859017,-83.69279054509515,1,2024-03-24 22:37:31+00,s22.sqlite
94:64:24:7F:BC:A4,Jt9x11w3,42.9730954859017,-83.69279054509515,1,2024-03-24 22:37:31+00,s22.sqlite
7A:83:C2:7A:3B:2A,Vendor Secured,43.016477197761276,-83.68791946495449,1,2024-10-02 17:27:34+00,j24.sqlite
94:A6:7E:72:CB:5C,CompleteEye-Guest,42.97262948019363,-83.77175140468091,1,2025-01-28 23:40:05+00,j24.sqlite
96:09:C9:C6:DA:C0,myGMC,43.02343167091017,-83.69679332908981,1,2024-04-29 13:51:57+00,s22.sqlite
96:18:88:FC:10:06,Genesee County Guest,43.01025606368928,-83.68758283181033,1,2024-04-27 20:14:04+00,s22.sqlite
60:22:32:1C:E1:22,GFHC Secured,43.01526724576819,-83.69170793863172,1,2024-04-24 17:50:03+00,s22.sqlite
38:FF:36:91:7F:78,FCC-Staff,43.01621208315062,-83.68697317465589,1,2024-03-25 18:17:02+00,s22.sqlite
00:26:B4:E3:AE:36,SYNC_XV34TR33,43.02356666610313,-83.69685999196207,1,2024-04-28 17:22:00+00,s22.sqlite
98:C8:54:A6:0B:DE,Verizon_DG74LK,42.97134209914585,-83.67233838122687,1,2024-03-24 22:54:51+00,s22.sqlite
00:30:44:24:08:BE,IBR900-8bd,43.02337339509217,-83.69681705797993,1,2024-10-06 17:32:41+00,j24.sqlite
00:92:A5:F3:BF:D0,myChevrolet4541,43.035861337732655,-83.69217835935846,1,2024-10-10 21:09:46+00,j24.sqlite
9A:49:14:04:51:30,myGMC,43.02343166666666,-83.69683666666667,1,2024-05-27 18:44:39+00,s22.sqlite
60:22:32:1D:6A:FE,GFHC Secured,43.01496369161659,-83.69150229769019,1,2024-04-24 17:51:06+00,s22.sqlite
FC:DB:21:0D:66:34,HotSpot,43.02387969705959,-83.6919595334635,1,2024-04-25 20:14:54+00,s22.sqlite
00:54:AF:E3:BE:1D,marie Jo,42.984130877391316,-83.75084489315779,1,2025-01-28 23:52:57+00,j24.sqlite
9A:49:14:58:02:4A,myGMC 024a,42.980463317201895,-83.76135726240062,1,2024-04-27 20:23:29+00,s22.sqlite
9A:49:14:84:25:61,Audi_MMI_0198,43.02348833333334,-83.69668000000001,1,2024-06-01 21:10:14+00,s22.sqlite
00:54:AF:C4:72:8A,Hotspot728A,43.02342166666667,-83.69681,1,2024-05-28 00:03:10+00,s22.sqlite
2A:03:EB:2B:09:C0,awarren914,43.023945000000005,-83.69360999999999,1,2024-06-01 14:54:29+00,s22.sqlite
00:30:44:A2:52:D2,Kajeet SmartBus,43.015632919095374,-83.68760660186756,1,2024-10-02 17:30:13+00,j24.sqlite
9A:49:14:AE:95:5B,myGMC,43.023365,-83.69673166666668,1,2024-05-29 21:48:13+00,s22.sqlite
00:92:A5:EC:AC:E4,myGMC7922,43.023442909956245,-83.6968600520155,1,2024-10-06 19:58:46+00,j24.sqlite
9A:49:14:DE:1B:EB,myChevrolet,42.9656033756222,-83.67221964348018,1,2024-03-24 22:52:33+00,s22.sqlite
2A:03:EB:3C:72:AA,myChevrolet6024,43.01499127945296,-83.69083250776472,1,2024-04-13 20:14:14+00,s22.sqlite
9A:F4:AB:CF:B5:0C,RHX-8Q4#AP1CFB50C,42.96893458180344,-83.6927036287506,1,2024-03-24 22:36:47+00,s22.sqlite
9C:34:26:22:A8:B4,Bigshot,43.024068333333325,-83.69172333333333,1,2024-06-01 15:04:42+00,s22.sqlite
66:05:E4:91:6B:89,dmun810,43.02347976469967,-83.6968182272136,1,2024-04-10 17:40:03+00,s22.sqlite
9C:3D:CF:20:2B:48,malloy2.4,42.95399127381645,-83.77146615295915,1,2025-01-28 23:38:12+00,j24.sqlite
66:22:32:EE:F6:FE,Flatrock_Wifi,42.98260115172179,-83.75458115515575,1,2024-03-31 21:37:38+00,s22.sqlite
62:E6:F0:16:B1:93,ShinyB,43.023496666666674,-83.69674333333333,1,2024-06-01 21:32:05+00,s22.sqlite
62:E6:F0:1A:B8:F5,myChevrolet b8f5,42.96713687159223,-83.67184969974555,1,2024-03-24 22:54:22+00,s22.sqlite
62:E6:F0:3A:86:74,Tarashemas caddy,43.03574286214129,-83.6920942531718,1,2024-10-10 21:41:15+00,j24.sqlite
00:92:A5:E0:96:EB,myChevrolet8010,43.02336832908161,-83.6967816709184,1,2024-03-28 20:35:06+00,s22.sqlite
9E:1C:37:9C:43:24,WIFIBRG00124237f1c0IPC039,42.94669513144174,-83.77122947670533,1,2025-01-28 23:37:35+00,j24.sqlite
62:E6:F0:4B:B3:E3,2022 Chevrolet,43.023445738196635,-83.69679580739226,1,2024-10-08 15:56:55+00,j24.sqlite
9E:AD:97:43:49:85,DIRECT-M7-BRAVIA,43.01440207693177,-83.6841571714925,1,2024-03-25 18:11:38+00,s22.sqlite
62:E6:F0:4D:4A:14,myBuick 4a14,43.02339877101368,-83.69678840621103,1,2025-01-26 22:25:15+00,j24.sqlite
A0:04:60:12:D6:2E,Here's Johnny,42.97435644189733,-83.6747006194767,1,2024-03-24 22:45:36+00,s22.sqlite
A0:2D:13:67:5B:B3,ATT6pTfIuI,42.96830453452013,-83.67231232161885,1,2024-03-24 22:48:15+00,s22.sqlite
A0:2D:13:C5:01:73,Chism,42.38462626338715,-83.02761151982898,1,2024-05-23 14:48:51+00,s22.sqlite
A0:68:7E:72:EE:60,ATT864,42.980548274062194,-83.69311067058335,1,2024-03-24 22:34:45+00,s22.sqlite
62:E6:F0:55:12:EC,Miss Knott83,43.02345666666667,-83.69677833333331,1,2024-05-29 21:37:32+00,s22.sqlite
A0:FF:70:BB:E2:1C,CBCI-E218-2.4,42.97262948019363,-83.77175140468091,1,2025-01-28 23:40:05+00,j24.sqlite
62:E6:F0:55:36:80,Stacey,43.02339715498768,-83.69686039040745,1,2025-01-26 18:35:24+00,j24.sqlite
A2:17:C8:11:CE:68,cbg19753,42.981432345780085,-83.75666546159731,1,2024-04-13 21:41:48+00,s22.sqlite
62:E6:F0:59:76:EB,gduncan,43.02346422865489,-83.6969977630787,1,2024-04-27 20:03:30+00,s22.sqlite
A2:F5:43:53:A1:97,BUICK6476,43.02342014528913,-83.69680240467754,1,2025-01-26 17:46:03+00,j24.sqlite
A4:11:62:6E:95:04,NTGR_VMB_6455192802,42.38501537981454,-83.02601202187353,1,2024-05-23 14:48:45+00,s22.sqlite
A4:D7:95:03:3B:9D,T-Mobile Hotspot_1942_2.4GHz,43.023418135991605,-83.6968086778673,1,2024-10-08 19:23:31+00,j24.sqlite
62:E6:F0:59:D8:A7,silverfox0624,43.035767857327755,-83.69214872837192,1,2024-10-10 21:41:59+00,j24.sqlite
00:54:AF:11:BA:3A,HotspotBA3A,42.9880379379899,-83.74226572700294,1,2024-03-31 21:38:41+00,s22.sqlite
A6:25:9D:8A:1B:B8,Galaxy S20 FE 5G8B96,43.02349681608037,-83.69676315347355,1,2024-04-29 21:57:17+00,s22.sqlite
A6:46:9D:2A:1B:83,ICON,42.97890686280586,-83.7639884593768,1,2025-01-28 23:45:35+00,j24.sqlite
